wav,flux
3635.0,14.557076342241114
3636.0,14.547309366508394
3637.0,15.46136718200462
3638.0,15.679546857884622
3639.0,16.197957095861742
3640.0,16.975152780728124
3641.0,17.256034900925066
3642.0,17.130342888141538
3643.0,16.67896357912172
3644.0,16.021770702127878
3645.0,15.583912603761522
3646.0,14.874747247582901
3647.0,15.015512671181613
3648.0,14.605520156385023
3649.0,13.775679922884995
3650.0,14.697883709123117
3651.0,15.250102819975611
3652.0,16.182224251679738
3653.0,16.98033142561093
3654.0,18.203883730376116
3655.0,18.31142412330846
3656.0,18.490797321785244
3657.0,18.68864177155009
3658.0,19.341247451639692
3659.0,19.458429602053002
3660.0,20.029914812327135
3661.0,19.816921571721146
3662.0,19.77967752621475
3663.0,19.620027707783443
3664.0,19.062665108695803
3665.0,18.619680984746765
3666.0,18.929575302850722
3667.0,19.098827666038307
3668.0,18.602878509383157
3669.0,18.807818802708024
3670.0,18.06913007986789
3671.0,17.732100135961204
3672.0,18.496362576305525
3673.0,19.378858212987257
3674.0,19.25192274540445
3675.0,18.709774409123913
3676.0,18.811322159640984
3677.0,18.749065867330632
3678.0,17.72655702895878
3679.0,16.780797384091702
3680.0,16.89166846759778
3681.0,16.078003809804187
3682.0,16.41126969556442
3683.0,17.050748677651434
3684.0,17.2619025242748
3685.0,17.725038016035622
3686.0,17.214406179826582
3687.0,16.692665243051792
3688.0,16.33224126602437
3689.0,16.261310871906723
3690.0,17.332768973536734
3691.0,18.326998178729262
3692.0,19.625800271245144
3693.0,20.28068056544944
3694.0,19.669353717988866
3695.0,18.853201495201425
3696.0,19.26356191760333
3697.0,19.462107387929567
3698.0,19.52967871677009
3699.0,19.873093143892913
3700.0,20.337831028474067
3701.0,20.767874385772704
3702.0,20.213230893742946
3703.0,19.52014611295853
3704.0,18.958586687202658
3705.0,17.341601583495798
3706.0,16.39286143314918
3707.0,15.566469189804101
3708.0,16.0497896435617
3709.0,16.13190450715612
3710.0,16.319375165203958
3711.0,16.987842654834903
3712.0,18.591343378131686
3713.0,19.353180358764153
3714.0,20.332858900071596
3715.0,21.213342239407147
3716.0,21.231079974975916
3717.0,20.410310415568055
3718.0,20.092255928932236
3719.0,19.271884117872414
3720.0,16.956085702352038
3721.0,14.630297234584601
3722.0,14.3845482947793
3723.0,14.652846334947968
3724.0,15.825055356167244
3725.0,17.710081110918193
3726.0,18.57617175374712
3727.0,19.391196975375813
3728.0,18.167643384884514
3729.0,16.917392853732817
3730.0,18.404109783593288
3731.0,18.06625074609952
3732.0,17.299816293380463
3733.0,16.554950459933277
3734.0,14.701478177442116
3735.0,13.062178749888563
3736.0,11.860748577722454
3737.0,12.161140709573615
3738.0,12.409294272425882
3739.0,13.50700522500588
3740.0,15.607365587490444
3741.0,16.570177300462706
3742.0,17.434731173731368
3743.0,17.05522523263849
3744.0,15.768817341820135
3745.0,14.480380441899024
3746.0,14.173677428855095
3747.0,12.935763817432525
3748.0,13.579537790567098
3749.0,13.471349271228588
3750.0,12.426117977011579
3751.0,12.938605412008176
3752.0,15.075981803115104
3753.0,17.297595200593786
3754.0,18.325935498212065
3755.0,19.39375703391125
3756.0,20.54654580575291
3757.0,20.767178686666863
3758.0,19.54589678213557
3759.0,16.860710000128208
3760.0,15.973767816565367
3761.0,17.314765231877168
3762.0,18.174003891072704
3763.0,18.16184462952553
3764.0,18.106671656446615
3765.0,17.186190883045228
3766.0,18.273082803315006
3767.0,18.557743902777286
3768.0,17.521793939269614
3769.0,17.81781210556506
3770.0,19.059025985421062
3771.0,19.014526353205316
3772.0,19.04528700666458
3773.0,20.43205496254943
3774.0,21.495661637447956
3775.0,21.93111370425246
3776.0,22.107227673958686
3777.0,22.245719341542436
3778.0,22.771761320533955
3779.0,22.839494316400845
3780.0,22.969045891941086
3781.0,23.917784636371866
3782.0,24.230518759833412
