wav,flux
3689.0,303.9189982615695
3690.0,323.89732471025354
3691.0,342.4264012462799
3692.0,366.6394127429251
3693.0,378.8170727810026
3694.0,367.3429685333387
3695.0,352.04708113791264
3696.0,359.65458899647837
3697.0,363.30521135423203
3698.0,364.50961438227984
3699.0,370.86073878199
3700.0,379.4730200060928
3701.0,387.47428747399687
3702.0,377.10352978978125
3703.0,364.1509060127373
3704.0,353.65288800722635
3705.0,323.4691175508589
3706.0,305.7526334022966
3707.0,290.31991190158516
3708.0,299.313820331244
3709.0,300.8245226918721
3710.0,304.2991494781545
3711.0,316.7411652006867
3712.0,346.6135774399745
3713.0,360.7905143146613
3714.0,379.0256770810879
3715.0,395.40863807204175
3716.0,395.70857294774515
3717.0,380.38094417010603
3718.0,374.4234695030446
3719.0,359.10645135969355
3720.0,315.928463297108
3721.0,272.57114112718887
3722.0,267.969874444349
3723.0,272.9444142803199
3724.0,294.75377504565216
3725.0,329.8344857739162
3726.0,345.9334454072022
3727.0,361.0781647855549
3728.0,338.26333760461284
3729.0,314.9553160716727
3730.0,342.6012552123078
3731.0,336.2793852853406
3732.0,321.9817303700259
3733.0,308.08787177739146
3734.0,273.5672813154557
3735.0,243.03830411212354
3736.0,220.6605381361026
3737.0,226.22291790646844
3738.0,230.8147727906978
3739.0,251.20557193876212
3740.0,290.2371072076025
3741.0,308.1080692612969
3742.0,324.14789596416955
3743.0,317.05667134030426
3744.0,293.10923032047805
3745.0,269.12914465724015
3746.0,263.39840492613945
3747.0,240.36540498983345
3748.0,252.2978850442601
3749.0,250.25796396887617
3750.0,230.8125368324922
3751.0,240.30200692450637
3752.0,279.9638805823863
3753.0,321.17972207573905
3754.0,340.22711679639315
3755.0,360.0039728971232
3756.0,381.35417523586415
3757.0,385.39934899571875
3758.0,362.6864544554385
3759.0,312.8197957306447
3760.0,296.32214161521887
3761.0,321.15204605076445
3762.0,337.04333645612576
3763.0,336.77169084755354
3764.0,335.7015993914884
3765.0,318.588338741664
3766.0,338.68546486048155
3767.0,343.91243213849805
3768.0,324.6665266601409
3769.0,330.1003119103557
3770.0,353.04189154105234
3771.0,352.1634924190277
3772.0,352.6757727997075
3773.0,378.29772660946696
3774.0,397.925669262172
3775.0,405.91838672729193
3776.0,409.11076619737844
3777.0,411.6093224653845
3778.0,421.26989438483815
3779.0,422.4544015716728
3780.0,424.7785017051804
3781.0,442.24692813903386
3782.0,447.95069715124754
3783.0,443.2228649161969
3784.0,442.7208506372035
3785.0,442.4460641343863
3786.0,436.7127595128495
3787.0,395.4488900760928
3788.0,371.72233073477827
3789.0,361.67794934205284
3790.0,350.3186944153824
3791.0,337.470676309179
3792.0,347.8979540928273
3793.0,357.27698037463637
3794.0,340.086822323247
3795.0,324.3128222336912
3796.0,312.75710593843337
3797.0,317.77922241701594
3798.0,313.0493575239628
3799.0,293.8376983920187
3800.0,297.0331660379736
3801.0,322.3278798248594
3802.0,356.65534721894886
3803.0,365.93578791310887
3804.0,391.1896903296635
3805.0,405.2062615379477
